19208	110019
19209	110019
19210	110019
19211	110019
19212	110019
19213	110019
19214	110019
19215	110019
19216	110019
19217	110019
19218	110019
19219	110019
19220	110019
19221	110019
19222	110019
19223	110019
19224	110019
19225	110019
19226	110019
19227	110019
19228	110019
19229	110019
19230	110019
19231	110019
19232	110019
19233	110019
19234	110019
19235	110019
19236	110019
19237	110019
19238	110019
19239	110019
19240	110019
19241	110019
19242	110019
19243	110019
19244	110019
19245	110019
19246	110019
19247	110019
19248	110019
19249	110019
19250	110019
19251	110019
19252	110019
19253	110019
19254	110019
19255	110019
19256	110019
19257	110019
19258	110019
19259	110019
19260	110019
19261	110019
19262	110019
19263	110019
19264	110019
19265	110019
19266	110019
19267	110019
19268	110019
19269	110019
19270	110019
19271	110019
19272	110019
19273	110019
19274	110019
19275	110019
19276	110019
19277	110019
19278	110019
19279	110019
19280	110019
19281	110019
19282	110019
19283	110019
19284	110019
19285	110019
19286	110019
19287	110019
19288	110019
19289	110019
19290	110019
19291	110019
19292	110019
19293	110019
19294	110019
19295	110019
19296	110019
19297	110019
19298	110019
19299	110019
19300	110019
19301	110019
19302	110019
19303	110019
19304	110019
19305	110019
19306	110019
19307	110019
19308	110019
19309	110019
19310	110019
19311	110019
19312	110019
19313	110019
19314	110019
19315	110019
19316	110019
19317	110019
19318	110019
19319	110019
19320	110019
19321	110019
19322	110019
19323	110019
19324	110019
19325	110019
19326	110019
19327	110019
19328	110019
19329	110019
19330	110019
19331	110019
19332	110019
19333	110019
19334	110019
19335	110019
19336	110019
19337	110019
19338	110019
19339	110019
19340	110019
19341	110019
19342	110019
19343	110019
19344	110019
19345	110019
19346	110019
19347	110019
19348	110019
19349	110019
19350	110019
19351	110019
19352	110019
19353	110019
19354	110019
19355	110019
19356	110019
19357	110019
19358	110019
19359	110019
19360	110019
19361	110019
19362	110019
19363	110019
19364	110019
19365	110019
19366	110019
19367	110019
19368	110019
19369	110019
19370	110019
19371	110019
19372	110019
19373	110019
19374	110019
19375	110019
19376	110019
19377	110019
19378	110019
19379	110019
19380	110019
19381	110019
19382	110019
19383	110019
19384	110019
19385	110019
19386	110019
19387	110019
19388	110019
19389	110019
19390	110019
19391	110019
19392	110019
19393	110019
19394	110019
19395	110019
19396	110019
19397	110019
19398	110019
19399	110019
19400	110019
19401	110019
19402	110019
19403	110019
19404	110019
19405	110019
19406	110019
19407	110019
19408	110019
19409	110019
19410	110019
19411	110019
19412	110019
19413	110019
19414	110019
19415	110019
19416	110019
19417	110019
19418	110019
19419	110019
49526	110160
49527	110160
49528	110160
49529	110160
49530	110160
49531	110160
49532	110160
49533	110160
49534	110160
49535	110160
49536	110160
49537	110160
49538	110160
49539	110160
49540	110160
49541	110160
49542	110160
49543	110160
49544	110160
49545	110160
49546	110160
49547	110160
49548	110160
49549	110160
49550	110160
49551	110160
49552	110160
49553	110160
49554	110160
49555	110160
49556	110160
49557	110160
49558	110160
49559	110160
49560	110160
49561	110160
49562	110160
49563	110160
49564	110160
49565	110160
49566	110160
49567	110160
49568	110160
49569	110160
49570	110160
49571	110160
49572	110160
49573	110160
49574	110160
49575	110160
49576	110160
49577	110160
49578	110160
49579	110160
49580	110160
49581	110160
49582	110160
49583	110160
49584	110160
49585	110160
49586	110160
49587	110160
49588	110160
49589	110160
49590	110160
49591	110160
49592	110160
49593	110160
49594	110160
49595	110160
49596	110160
49597	110160
49598	110160
49599	110160
49600	110160
49601	110160
49602	110160
49603	110160
49604	110160
49605	110160
49606	110160
49607	110160
49608	110160
49609	110160
49610	110160
49611	110160
49612	110160
49613	110160
49614	110160
49615	110160
49616	110160
49617	110160
49618	110160
49619	110160
49620	110160
49621	110160
49622	110160
49623	110160
49624	110160
49625	110160
49626	110160
49627	110160
49628	110160
49629	110160
49630	110160
49631	110160
49632	110160
49633	110160
49634	110160
49635	110160
49636	110160
49637	110160
49638	110160
49639	110160
49640	110160
49641	110160
49642	110160
49643	110160
49644	110160
49645	110160
49646	110160
49647	110160
49648	110160
49649	110160
49650	110160
49651	110160
49652	110160
49653	110160
49654	110160
49655	110160
49656	110160
49657	110160
49658	110160
49659	110160
49660	110160
49661	110160
49662	110160
49663	110160
49664	110160
49665	110160
49666	110160
49667	110160
49668	110160
49669	110160
49670	110160
49671	110160
49672	110160
49673	110160
49674	110160
49675	110160
49676	110160
49677	110160
49678	110160
49679	110160
49680	110160
49681	110160
49682	110160
49683	110160
49684	110160
49685	110160
49686	110160
49687	110160
49688	110160
49689	110160
49690	110160
49691	110160
49692	110160
49693	110160
49694	110160
49695	110160
49696	110160
49697	110160
49698	110160
49699	110160
49700	110160
49701	110160
49702	110160
49703	110160
49704	110160
49705	110160
49706	110160
49707	110160
49708	110160
49709	110160
49710	110160
49711	110160
49712	110160
49713	110160
49714	110160
49715	110160
49716	110160
49717	110160
49718	110160
49719	110160
49720	110160
49721	110160
49722	110160
49723	110160
49724	110160
49725	110160
49726	110160
49727	110160
49728	110160
49729	110160
49730	110160
49731	110160
49732	110160
49733	110160
49734	110160
49735	110160
49736	110160
49737	110160
49738	110160
49739	110160
49740	110160
49741	110160
49742	110160
49743	110160
49744	110160
49745	110160
49746	110160
49747	110160
49748	110160
49749	110160
49750	110160
49751	110160
49752	110160
49753	110160
49754	110160
49755	110160
49756	110160
49757	110160
49758	110160
49759	110160
49760	110160
49761	110160
49762	110160
49763	110160
49764	110160
49765	110160
49766	110160
49767	110160
49768	110160
49769	110160
49770	110160
49771	110160
49772	110160
49773	110160
49774	110160
49775	110160
49776	110160
49777	110160
49778	110160
49779	110160
49780	110160
49781	110160
49782	110160
49783	110160
49784	110160
49785	110160
49786	110160
49787	110160
49788	110160
49789	110160
49790	110160
49791	110160
49792	110160
49793	110160
49794	110160
49795	110160
49796	110160
49797	110160
49798	110160
49799	110160
49800	110160
49801	110160
49802	110160
49803	110160
49804	110160
49805	110160
49806	110160
49807	110160
49808	110160
49809	110160
49810	110160
49811	110160
49812	110160
49813	110160
49814	110160
49815	110160
49816	110160
49817	110160
49818	110160
49819	110160
49820	110160
49821	110160
49822	110160
49823	110160
49824	110160
49825	110160
49826	110160
49827	110160
49828	110160
49829	110160
49830	110160
49831	110160
49832	110160
49833	110160
49834	110160
49835	110160
49836	110160
49837	110160
49838	110160
49839	110160
49840	110160
49841	110160
49842	110160
49843	110160
49844	110160
49845	110160
49846	110160
49847	110160
49848	110160
49849	110160
49850	110160
49851	110160
49852	110160
49853	110160
49854	110160
49855	110160
49856	110160
49857	110160
49858	110160
49859	110160
49860	110160
49861	110160
49862	110160
